us_id,us_pass,us_fname,us_lname,us_bday,us_doc,us_doc_type,us_username,us_role,us_program_code,us_program_name,us_faculty_code,us_faculty_name,us_created_at,us_active
5823,password5823,Felipe,Jiménez,1996-08-30,4810759598,CC,villamilcecilia,Estudiante,2517,GEOLOGÍA,2050,FACULTAD DE CIENCIAS,2018-11-10 23:09:46,1
5824,password5824,Santiago,López,2001-07-13,1580569541,CC,sofia51,Estudiante,2512,MÚSICA INSTRUMENTAL,2049,FACULTAD DE ARTES,2023-03-20 15:27:32,1
5825,password5825,Javier,Ruiz,1994-10-15,1524169565,CC,pmunoz,Estudiante,2516,FÍSICA,2050,FACULTAD DE CIENCIAS,2019-05-11 17:25:57,1
5826,password5826,Dina,García,1991-03-02,1674326190,CC,laura29,Estudiante,2933,CIENCIAS DE LA COMPUTACIÓN,2050,FACULTAD DE CIENCIAS,2020-01-20 21:56:35,1
5827,password5827,Deisy,Moreno,1994-12-02,9440041812,CC,alejandrotorres,Estudiante,2510,DISEÑO INDUSTRIAL,2049,FACULTAD DE ARTES,2018-09-28 07:32:51,1
5828,password5828,Marleny,Yepes,1984-11-16,5162883920,CC,albertorodriguez,Estudiante,2509,DISEÑO GRÁFICO,2049,FACULTAD DE ARTES,2017-01-06 09:16:13,1
5829,password5829,Ximena,Mercado,2007-02-08,5955954139,CC,nmontoya,Estudiante,2507,ARTES PLÁSTICAS,2049,FACULTAD DE ARTES,2017-02-07 18:59:15,1
5830,password5830,Eduardo,Ceballos,1990-05-01,6462964576,CC,alberto08,Estudiante,2541,INGENIERÍA AGRÍCOLA,2055,FACULTAD DE INGENIERÍA,2017-11-18 00:01:10,1
5831,password5831,Manuel,Rodríguez,1999-05-17,5230344888,CE,julia23,Estudiante,2515,FARMACIA,2050,FACULTAD DE CIENCIAS,2019-04-24 14:48:47,1
5832,password5832,Guillermo,Villa,1999-03-21,9575285321,CC,rinconnancy,Estudiante,2879,INGENIERÍA DE SISTEMAS Y COMPUTACIÓN,2055,FACULTAD DE INGENIERÍA,2021-02-19 06:15:37,1
5833,password5833,Andrés,Silva,1988-02-28,8011585791,CC,carlos11,Estudiante,2513,BIOLOGÍA,2050,FACULTAD DE CIENCIAS,2016-09-04 06:03:55,1
5834,password5834,Omar,Bravo,1990-12-17,9621076099,CC,geovannylopez,Estudiante,2879,INGENIERÍA DE SISTEMAS Y COMPUTACIÓN,2055,FACULTAD DE INGENIERÍA,2020-09-13 08:33:43,1
5835,password5835,Angélica,Hernández,1992-03-08,7480309986,CC,jhonny86,Estudiante,2933,CIENCIAS DE LA COMPUTACIÓN,2050,FACULTAD DE CIENCIAS,2021-04-27 05:34:23,1
5836,password5836,Ángel,Reyes,1992-02-16,9204701160,CC,leidy53,Estudiante,2547,INGENIERÍA MECÁNICA,2055,FACULTAD DE INGENIERÍA,2017-06-25 01:45:45,1
5837,password5837,Wilder,Ramírez,1990-04-24,1981726827,CC,wbedoya,Estudiante,2879,INGENIERÍA DE SISTEMAS Y COMPUTACIÓN,2055,FACULTAD DE INGENIERÍA,2022-12-03 21:19:57,1
5838,password5838,Elena,Martínez,2007-02-14,9949904037,CC,mendozajose,Profesor,2544,INGENIERÍA ELÉCTRICA,2055,FACULTAD DE INGENIERÍA,2020-06-11 17:43:08,1
5839,password5839,Judith,Montoya,1992-07-01,7040735960,CC,pablo64,Profesor,2547,INGENIERÍA MECÁNICA,2055,FACULTAD DE INGENIERÍA,2021-02-16 03:06:15,1
5840,password5840,Alicia,Quintero,1984-02-10,9847823529,CC,cmejia,Estudiante,2542,INGENIERÍA CIVIL,2055,FACULTAD DE INGENIERÍA,2018-10-01 08:15:19,1
5841,password5841,Carlos,Duque,1999-12-08,7038102637,CC,hfonseca,Estudiante,2547,INGENIERÍA MECÁNICA,2055,FACULTAD DE INGENIERÍA,2020-10-26 13:38:55,1
5842,password5842,Vanessa,Duarte,1983-05-30,6726303015,CC,fernando90,Estudiante,2518,MATEMÁTICAS,2050,FACULTAD DE CIENCIAS,2022-07-10 05:56:29,1
5843,password5843,Estela,Gutiérrez,1986-12-23,3849533445,CC,kcorrea,Estudiante,2508,CINE Y TELEVISIÓN,2049,FACULTAD DE ARTES,2020-07-20 09:57:00,1
5844,password5844,Geraldine,Acevedo,1984-06-06,4455201775,CC,abraham78,Estudiante,2547,INGENIERÍA MECÁNICA,2055,FACULTAD DE INGENIERÍA,2022-04-04 23:03:04,1
5845,password5845,Nicolás,González,1999-01-07,6967156803,CC,yolanda93,Estudiante,2513,BIOLOGÍA,2050,FACULTAD DE CIENCIAS,2019-09-18 10:31:50,1
5846,password5846,Dora,Vélez,1984-06-27,2286964339,CC,jimenabedoya,Estudiante,2506,ARQUITECTURA,2049,FACULTAD DE ARTES,2016-11-29 18:30:00,1
5847,password5847,Alejandra,Guerra,1997-07-23,6419790327,CC,perezsebastian,Profesor,2879,INGENIERÍA DE SISTEMAS Y COMPUTACIÓN,2055,FACULTAD DE INGENIERÍA,2022-01-30 03:19:02,1
5848,password5848,Lucía,Rojas,1995-02-27,2715338781,CC,wzapata,Estudiante,2518,MATEMÁTICAS,2050,FACULTAD DE CIENCIAS,2020-01-29 00:35:07,1
5849,password5849,Alexander,Velandia,1991-04-30,8082057439,CC,mmendoza,Estudiante,2507,ARTES PLÁSTICAS,2049,FACULTAD DE ARTES,2016-12-22 22:35:24,1
5850,password5850,Diego,Gaviria,1983-11-24,5749053467,CC,posadarodolfo,Estudiante,2519,QUÍMICA,2050,FACULTAD DE CIENCIAS,2023-01-17 13:31:23,1
5851,password5851,María,Valencia,2007-03-17,4514448218,CC,alberto42,Estudiante,2518,MATEMÁTICAS,2050,FACULTAD DE CIENCIAS,2019-02-18 02:17:01,1
5852,password5852,Ferney,Díaz,2005-11-27,9597928198,CC,jaderromero,Profesor,2541,INGENIERÍA AGRÍCOLA,2055,FACULTAD DE INGENIERÍA,2016-09-27 19:44:15,1
5853,password5853,José,Pardo,1995-11-14,1935742473,CE,tyepes,Estudiante,2544,INGENIERÍA ELÉCTRICA,2055,FACULTAD DE INGENIERÍA,2017-05-31 18:00:35,1
5854,password5854,Margarita,López,2001-11-11,7106249814,CC,zportilla,Profesor,2511,MÚSICA,2049,FACULTAD DE ARTES,2016-06-15 10:42:23,1
5855,password5855,Rosario,Córdoba,1996-04-26,5299643485,CC,alba57,Estudiante,2509,DISEÑO GRÁFICO,2049,FACULTAD DE ARTES,2018-11-08 06:11:59,1
5856,password5856,Antonio,Barrera,1986-10-28,4055958373,CE,carlos77,Estudiante,2517,GEOLOGÍA,2050,FACULTAD DE CIENCIAS,2023-01-05 02:23:44,1
5857,password5857,Ángel,Torres,1993-08-26,4335234082,CC,julianvillegas,Estudiante,2541,INGENIERÍA AGRÍCOLA,2055,FACULTAD DE INGENIERÍA,2021-02-14 04:10:10,1
5858,password5858,Camilo,Angarita,1988-06-23,6328172978,CC,narvaezluis,Estudiante,2542,INGENIERÍA CIVIL,2055,FACULTAD DE INGENIERÍA,2017-11-28 02:31:13,1
5859,password5859,James,Rentería,1996-05-19,3582363948,CC,andres67,Estudiante,2545,INGENIERÍA ELECTRÓNICA,2055,FACULTAD DE INGENIERÍA,2022-05-20 22:57:48,1
5860,password5860,Dary,Rico,1989-08-15,5178306367,CE,clopez,Estudiante,2513,BIOLOGÍA,2050,FACULTAD DE CIENCIAS,2017-02-11 14:18:15,1
5861,password5861,Jorge,Gutiérrez,1988-04-27,1038277348,CC,xbedoya,Profesor,2879,INGENIERÍA DE SISTEMAS Y COMPUTACIÓN,2055,FACULTAD DE INGENIERÍA,2020-11-25 18:47:49,1
5862,password5862,Manuel,Palacios,1990-04-10,4518451796,CC,freddymartinez,Estudiante,2547,INGENIERÍA MECÁNICA,2055,FACULTAD DE INGENIERÍA,2020-12-24 07:08:14,1
5863,password5863,Paola,Pérez,1991-07-12,8319061577,CC,martha17,Estudiante,2508,CINE Y TELEVISIÓN,2049,FACULTAD DE ARTES,2020-08-08 21:16:58,1
5864,password5864,Johanna,Jiménez,1997-10-02,6083275526,CC,ruizisabel,Estudiante,2512,MÚSICA INSTRUMENTAL,2049,FACULTAD DE ARTES,2018-07-16 20:23:55,1
5865,password5865,Beatriz,Ramírez,1997-03-23,7430446418,CC,ucastro,Estudiante,2517,GEOLOGÍA,2050,FACULTAD DE CIENCIAS,2019-09-03 05:51:29,1
5866,password5866,Helena,Córdoba,1983-08-11,8760338173,CC,dahianarodriguez,Estudiante,2518,MATEMÁTICAS,2050,FACULTAD DE CIENCIAS,2020-08-19 22:21:16,1
5867,password5867,Mario,Martínez,2003-05-27,5468057111,CC,igonzalez,Estudiante,2517,GEOLOGÍA,2050,FACULTAD DE CIENCIAS,2020-06-23 15:09:23,1
5868,password5868,Juan,Gallego,1985-01-12,6952936153,CC,lilianasuarez,Estudiante,2546,INGENIERÍA INDUSTRIAL,2055,FACULTAD DE INGENIERÍA,2017-05-09 06:41:11,1
5869,password5869,Rosa,Guerra,1990-04-24,2846766059,CC,havila,Estudiante,2517,GEOLOGÍA,2050,FACULTAD DE CIENCIAS,2017-02-05 13:34:50,1
5870,password5870,María,Rincón,1984-11-12,2748563697,CE,blancoyuliana,Estudiante,2506,ARQUITECTURA,2049,FACULTAD DE ARTES,2017-08-02 16:15:06,1
5871,password5871,José,Rodríguez,1988-08-23,3435545701,CC,cesar40,Estudiante,2511,MÚSICA,2049,FACULTAD DE ARTES,2017-03-26 15:32:13,1
5872,password5872,Sergio,Torres,1999-12-26,2441024573,CC,cardenasmarisol,Estudiante,2508,CINE Y TELEVISIÓN,2049,FACULTAD DE ARTES,2022-08-31 10:07:39,1
5873,password5873,Wilson,Ramírez,1984-03-20,8874783406,CC,romeroadriana,Estudiante,2518,MATEMÁTICAS,2050,FACULTAD DE CIENCIAS,2021-03-28 15:36:05,1
5874,password5874,José,Gil,1994-08-18,9245710149,CC,mmantilla,Estudiante,2933,CIENCIAS DE LA COMPUTACIÓN,2050,FACULTAD DE CIENCIAS,2018-03-04 12:37:19,1
5875,password5875,Ofelia,Ospina,1990-05-14,9521134438,CC,ibarreto,Estudiante,2508,CINE Y TELEVISIÓN,2049,FACULTAD DE ARTES,2019-03-25 19:28:45,1
5876,password5876,Diego,López,1985-08-23,2764848579,CC,josegonzales,Estudiante,2516,FÍSICA,2050,FACULTAD DE CIENCIAS,2017-11-13 03:25:31,1
5877,password5877,Yineth,Mejía,1991-05-19,7566656282,CC,paula87,Profesor,2542,INGENIERÍA CIVIL,2055,FACULTAD DE INGENIERÍA,2019-12-16 09:51:00,1
5878,password5878,Eugenia,Hurtado,1991-07-22,6007169862,CC,jairolozano,Estudiante,2509,DISEÑO GRÁFICO,2049,FACULTAD DE ARTES,2022-12-27 07:37:46,1
5879,password5879,Armando,Fonseca,1999-11-13,4322480904,CC,morenoalexandra,Estudiante,2879,INGENIERÍA DE SISTEMAS Y COMPUTACIÓN,2055,FACULTAD DE INGENIERÍA,2021-03-23 21:32:36,1
5880,password5880,Martha,Arango,1989-01-30,3442416904,CC,andresescobar,Estudiante,2518,MATEMÁTICAS,2050,FACULTAD DE CIENCIAS,2021-07-19 17:56:38,1
5881,password5881,Leonardo,Ospina,1999-05-31,4083404881,CC,jose49,Estudiante,2516,FÍSICA,2050,FACULTAD DE CIENCIAS,2017-11-08 04:04:12,1
5882,password5882,Alberto,Muñoz,1987-12-18,5564401027,CC,andrea27,Estudiante,2511,MÚSICA,2049,FACULTAD DE ARTES,2018-10-20 11:30:17,1
5883,password5883,Jairo,Velandia,1991-10-20,8505013523,CC,marleny60,Estudiante,2879,INGENIERÍA DE SISTEMAS Y COMPUTACIÓN,2055,FACULTAD DE INGENIERÍA,2021-05-03 16:54:21,1
5884,password5884,Mariela,Ordóñez,2002-06-02,5528390479,CE,humberto98,Estudiante,2513,BIOLOGÍA,2050,FACULTAD DE CIENCIAS,2018-04-23 19:44:25,1
5885,password5885,Edwin,Hurtado,2001-11-06,8277542554,CC,garzonoscar,Estudiante,2548,INGENIERÍA MECATRÓNICA,2055,FACULTAD DE INGENIERÍA,2017-06-08 03:37:10,1
5886,password5886,Jesús,Jiménez,1998-04-17,4547811060,CC,samuel16,Estudiante,2506,ARQUITECTURA,2049,FACULTAD DE ARTES,2017-03-28 19:30:37,1
5887,password5887,José,Vélez,1990-08-16,3748316317,CC,elena38,Estudiante,2507,ARTES PLÁSTICAS,2049,FACULTAD DE ARTES,2017-11-06 11:07:08,1
5888,password5888,Iris,López,2003-04-16,4675422680,CE,jguerrero,Profesor,2519,QUÍMICA,2050,FACULTAD DE CIENCIAS,2021-07-27 06:09:32,1
5889,password5889,Carmen,Vargas,1989-07-15,2834149977,CC,andrescamacho,Estudiante,2506,ARQUITECTURA,2049,FACULTAD DE ARTES,2021-05-03 15:59:05,1
5890,password5890,Estefanía,González,1990-09-13,2162954003,CC,hernandezfernando,Estudiante,2547,INGENIERÍA MECÁNICA,2055,FACULTAD DE INGENIERÍA,2019-05-02 03:01:05,1
5891,password5891,Camila,Aguirre,2001-08-02,3579804117,CC,dromero,Estudiante,2879,INGENIERÍA DE SISTEMAS Y COMPUTACIÓN,2055,FACULTAD DE INGENIERÍA,2021-05-16 17:16:56,1
5892,password5892,Miguel,Martínez,2000-04-10,6328330052,CC,vduque,Estudiante,2541,INGENIERÍA AGRÍCOLA,2055,FACULTAD DE INGENIERÍA,2023-01-28 10:38:07,1
5893,password5893,José,Muñoz,1984-01-15,1788966775,CC,estella00,Estudiante,2547,INGENIERÍA MECÁNICA,2055,FACULTAD DE INGENIERÍA,2017-03-04 13:40:36,1
5894,password5894,Diana,Moreno,2006-03-24,5995207321,CC,morenoalfonso,Profesor,2542,INGENIERÍA CIVIL,2055,FACULTAD DE INGENIERÍA,2021-03-20 02:16:12,1
5895,password5895,Jorge,Alvarado,1986-10-11,3748298328,CC,stiven00,Estudiante,2509,DISEÑO GRÁFICO,2049,FACULTAD DE ARTES,2017-11-04 13:58:46,1
5896,password5896,Esteban,Carrillo,1992-12-27,1992362256,CC,xramirez,Estudiante,2510,DISEÑO INDUSTRIAL,2049,FACULTAD DE ARTES,2018-04-25 08:15:46,1
5897,password5897,Isabel,Montoya,1997-03-08,5046690394,CC,sonia95,Estudiante,2545,INGENIERÍA ELECTRÓNICA,2055,FACULTAD DE INGENIERÍA,2017-06-29 08:05:23,1
5898,password5898,Alberto,Barrios,1984-08-18,9794021100,CC,margaritaarboleda,Estudiante,2518,MATEMÁTICAS,2050,FACULTAD DE CIENCIAS,2018-01-14 22:09:16,1
5899,password5899,Enrique,Castro,1983-06-23,2601074031,CC,edierrodriguez,Estudiante,2516,FÍSICA,2050,FACULTAD DE CIENCIAS,2017-12-28 13:58:54,1
5900,password5900,Andrés,Olaya,1985-02-01,3027712260,CC,lopezlucia,Profesor,2517,GEOLOGÍA,2050,FACULTAD DE CIENCIAS,2019-02-21 10:05:13,1
5901,password5901,Jair,Ramírez,2006-11-21,9132867347,CC,camila84,Estudiante,2933,CIENCIAS DE LA COMPUTACIÓN,2050,FACULTAD DE CIENCIAS,2022-04-01 10:24:47,1
5902,password5902,Rodrigo,Parra,1997-04-04,6810337714,CC,wilson27,Estudiante,2508,CINE Y TELEVISIÓN,2049,FACULTAD DE ARTES,2018-03-12 03:04:14,1
5903,password5903,Luz,Martínez,1985-10-23,7145801929,CC,parramary,Estudiante,2546,INGENIERÍA INDUSTRIAL,2055,FACULTAD DE INGENIERÍA,2017-06-05 20:53:03,1
5904,password5904,Diana,Daza,1986-01-18,6971227650,CC,cpabon,Estudiante,2933,CIENCIAS DE LA COMPUTACIÓN,2050,FACULTAD DE CIENCIAS,2017-11-29 08:23:04,1
5905,password5905,Yolanda,Bustamante,1996-05-19,8455248333,CE,vasquezlucia,Estudiante,2542,INGENIERÍA CIVIL,2055,FACULTAD DE INGENIERÍA,2016-07-01 17:15:13,1
5906,password5906,Alexander,Pérez,1992-11-28,6859549789,CC,vmorales,Estudiante,2513,BIOLOGÍA,2050,FACULTAD DE CIENCIAS,2019-04-18 17:08:30,1
5907,password5907,Ángela,Velásquez,1991-12-19,9814299923,CC,alvarodaza,Estudiante,2511,MÚSICA,2049,FACULTAD DE ARTES,2017-10-10 07:49:49,1
5908,password5908,Orlando,Rojas,1990-08-21,1210713194,CC,jimenezlorena,Estudiante,2506,ARQUITECTURA,2049,FACULTAD DE ARTES,2020-04-15 01:47:18,1
5909,password5909,Fernando,Monsalve,2006-03-21,9333434650,CE,ivanpalacio,Estudiante,2933,CIENCIAS DE LA COMPUTACIÓN,2050,FACULTAD DE CIENCIAS,2019-03-19 15:31:38,1
5910,password5910,José,Montoya,2002-07-01,6059163794,CC,josesierra,Profesor,2933,CIENCIAS DE LA COMPUTACIÓN,2050,FACULTAD DE CIENCIAS,2020-10-04 04:49:50,1
5911,password5911,Mary,Rodríguez,1990-04-27,4542905597,CE,suarezaldemar,Estudiante,2542,INGENIERÍA CIVIL,2055,FACULTAD DE INGENIERÍA,2017-12-31 00:42:34,1
5912,password5912,María,Fernández,2003-08-03,7661593979,CC,marcela02,Estudiante,2548,INGENIERÍA MECATRÓNICA,2055,FACULTAD DE INGENIERÍA,2023-02-09 22:16:59,1
5913,password5913,Nubia,Rodríguez,2000-05-16,1448989798,CC,tmedina,Estudiante,2511,MÚSICA,2049,FACULTAD DE ARTES,2022-09-20 04:06:40,1
5914,password5914,Arley,Gómez,1984-03-09,6806778943,CC,osorioyolima,Estudiante,2542,INGENIERÍA CIVIL,2055,FACULTAD DE INGENIERÍA,2022-04-17 04:21:56,1
5915,password5915,Alonso,Vega,2000-11-23,2988432790,CC,arenasluis,Profesor,2509,DISEÑO GRÁFICO,2049,FACULTAD DE ARTES,2020-01-15 17:09:05,1
5916,password5916,Arley,Sarmiento,1997-06-16,3462577421,CC,gutierrezcarolina,Estudiante,2545,INGENIERÍA ELECTRÓNICA,2055,FACULTAD DE INGENIERÍA,2018-05-02 08:00:08,1
5917,password5917,María,García,1993-03-26,8344089880,CC,grodriguez,Estudiante,2879,INGENIERÍA DE SISTEMAS Y COMPUTACIÓN,2055,FACULTAD DE INGENIERÍA,2020-04-03 23:54:13,1
5918,password5918,Eduardo,Mosquera,1986-10-07,3949631041,CC,marinamartinez,Estudiante,2509,DISEÑO GRÁFICO,2049,FACULTAD DE ARTES,2022-07-18 14:41:33,1
5919,password5919,Orlando,Vera,1991-05-18,2230326017,CC,gsarmiento,Profesor,2541,INGENIERÍA AGRÍCOLA,2055,FACULTAD DE INGENIERÍA,2019-11-21 12:43:06,1
5920,password5920,Tomás,Agudelo,2000-11-18,3804375488,CC,rafaelquiroz,Profesor,2512,MÚSICA INSTRUMENTAL,2049,FACULTAD DE ARTES,2019-09-25 10:08:25,1
5921,password5921,Flor,Ochoa,1984-05-04,2220841493,CC,eduardo75,Profesor,2509,DISEÑO GRÁFICO,2049,FACULTAD DE ARTES,2020-04-09 22:10:11,1
5922,password5922,Sonia,Cardozo,1992-03-17,1009539055,CC,carmen96,Estudiante,2512,MÚSICA INSTRUMENTAL,2049,FACULTAD DE ARTES,2016-07-29 06:22:38,1
5923,password5923,Katerine,Salazar,2004-04-04,3756107870,CC,oscarbonilla,Estudiante,2518,MATEMÁTICAS,2050,FACULTAD DE CIENCIAS,2017-04-20 04:37:16,1
5924,password5924,Diana,Torres,1995-11-04,6478011776,CC,felipearias,Estudiante,2516,FÍSICA,2050,FACULTAD DE CIENCIAS,2021-01-15 03:40:41,1
5925,password5925,Blanca,Herrera,1985-06-23,2816464195,CC,kalvarez,Estudiante,2879,INGENIERÍA DE SISTEMAS Y COMPUTACIÓN,2055,FACULTAD DE INGENIERÍA,2021-08-21 17:07:07,1
5926,password5926,Blanca,Gómez,2000-06-29,1697910448,CC,guevarajuan,Profesor,2544,INGENIERÍA ELÉCTRICA,2055,FACULTAD DE INGENIERÍA,2023-02-27 07:37:53,1
5927,password5927,Yeison,Garcés,1990-01-31,1864026730,CC,morafrancisco,Estudiante,2509,DISEÑO GRÁFICO,2049,FACULTAD DE ARTES,2016-10-29 12:59:42,1
5928,password5928,Margarita,Moreno,2001-01-16,2099144585,CC,perezana,Estudiante,2510,DISEÑO INDUSTRIAL,2049,FACULTAD DE ARTES,2021-10-09 14:42:10,1
5929,password5929,Manuel,Ruiz,1991-04-18,7970792484,CC,giovanny52,Estudiante,2512,MÚSICA INSTRUMENTAL,2049,FACULTAD DE ARTES,2016-04-13 10:55:50,1
5930,password5930,Ximena,Jiménez,1988-08-12,6225995015,CC,medinacecilia,Estudiante,2519,QUÍMICA,2050,FACULTAD DE CIENCIAS,2019-10-14 21:08:28,1
5931,password5931,Elena,Roa,1984-04-26,8811039772,CC,nancyvera,Estudiante,2547,INGENIERÍA MECÁNICA,2055,FACULTAD DE INGENIERÍA,2021-08-18 11:52:29,1
5932,password5932,Giovanny,Palacios,2005-07-19,3834219292,CE,hbedoya,Profesor,2516,FÍSICA,2050,FACULTAD DE CIENCIAS,2017-10-17 16:43:37,1
5933,password5933,Valentina,Escobar,1986-08-14,3052673741,CC,cecilia10,Estudiante,2879,INGENIERÍA DE SISTEMAS Y COMPUTACIÓN,2055,FACULTAD DE INGENIERÍA,2022-10-21 06:56:13,1
5934,password5934,Marlene,García,1989-02-11,2319311019,CC,arrietabeatriz,Estudiante,2513,BIOLOGÍA,2050,FACULTAD DE CIENCIAS,2022-03-12 18:23:37,1
5935,password5935,Ernesto,Beltrán,1986-02-12,7942924863,CC,wcamargo,Profesor,2517,GEOLOGÍA,2050,FACULTAD DE CIENCIAS,2023-01-18 10:11:42,1
5936,password5936,Santiago,Cortés,1988-12-30,9902935720,CC,gabriel18,Estudiante,2541,INGENIERÍA AGRÍCOLA,2055,FACULTAD DE INGENIERÍA,2018-07-26 12:40:48,1
5937,password5937,Hugo,González,2001-09-15,4622051862,CE,alexandermejia,Profesor,2515,FARMACIA,2050,FACULTAD DE CIENCIAS,2021-03-04 04:25:09,1
5938,password5938,Rocío,Hernández,1984-07-18,8416131366,CC,lvargas,Estudiante,2548,INGENIERÍA MECATRÓNICA,2055,FACULTAD DE INGENIERÍA,2018-02-28 15:57:52,1
5939,password5939,Francy,Espinosa,1992-07-10,6828637397,CC,luisjimenez,Estudiante,2879,INGENIERÍA DE SISTEMAS Y COMPUTACIÓN,2055,FACULTAD DE INGENIERÍA,2021-05-05 08:18:27,1
5940,password5940,Ángela,Calderón,1998-06-20,2194025631,CC,lorenanavarro,Estudiante,2546,INGENIERÍA INDUSTRIAL,2055,FACULTAD DE INGENIERÍA,2023-02-06 10:08:17,1
5941,password5941,René,Burbano,1991-11-23,5957843011,CE,gloriagiraldo,Estudiante,2511,MÚSICA,2049,FACULTAD DE ARTES,2017-02-15 07:05:21,1
5942,password5942,José,Ramos,1994-04-04,6663309599,CE,juanarboleda,Estudiante,2518,MATEMÁTICAS,2050,FACULTAD DE CIENCIAS,2017-07-08 10:12:45,1
5943,password5943,Rocío,Silva,1989-10-20,9838454829,CC,segundo33,Estudiante,2879,INGENIERÍA DE SISTEMAS Y COMPUTACIÓN,2055,FACULTAD DE INGENIERÍA,2016-07-05 04:29:43,1
5944,password5944,Julio,Pedraza,1992-05-24,7348001095,CC,estiven08,Estudiante,2509,DISEÑO GRÁFICO,2049,FACULTAD DE ARTES,2019-07-08 10:12:00,1
5945,password5945,Alonso,Parra,2000-03-19,5815825017,CC,jose52,Estudiante,2517,GEOLOGÍA,2050,FACULTAD DE CIENCIAS,2021-12-28 18:54:53,1
5946,password5946,Inés,Ramírez,1990-07-14,2136831623,CC,andres26,Estudiante,2517,GEOLOGÍA,2050,FACULTAD DE CIENCIAS,2019-05-12 07:04:54,1
5947,password5947,Hugo,Rengifo,1989-01-30,3196612901,CE,ortizjhony,Estudiante,2516,FÍSICA,2050,FACULTAD DE CIENCIAS,2020-10-02 06:26:54,1
5948,password5948,Antonio,Flórez,1998-11-26,6610421946,CE,aliciacaballero,Estudiante,2548,INGENIERÍA MECATRÓNICA,2055,FACULTAD DE INGENIERÍA,2019-12-03 09:27:29,1
5949,password5949,Diana,Castillo,1988-10-10,9061307690,CC,amiranda,Estudiante,2933,CIENCIAS DE LA COMPUTACIÓN,2050,FACULTAD DE CIENCIAS,2018-10-31 07:21:09,1
5950,password5950,Mario,Álvarez,2002-03-18,3060013938,CC,carvajalalberto,Profesor,2933,CIENCIAS DE LA COMPUTACIÓN,2050,FACULTAD DE CIENCIAS,2018-08-04 04:45:41,1
5951,password5951,Helena,Villa,1991-06-02,6276000302,CC,gloria90,Estudiante,2516,FÍSICA,2050,FACULTAD DE CIENCIAS,2022-07-24 09:59:39,1
5952,password5952,Carlos,Forero,1998-09-30,1630968460,CC,fvasquez,Estudiante,2541,INGENIERÍA AGRÍCOLA,2055,FACULTAD DE INGENIERÍA,2019-07-28 00:11:25,1
5953,password5953,Reinaldo,Ortega,1985-01-19,2458697885,CC,adrianacastillo,Estudiante,2514,ESTADÍSTICA,2050,FACULTAD DE CIENCIAS,2016-08-04 23:12:22,1
5954,password5954,Edith,Ramírez,2006-12-12,4008973353,CC,marteaga,Estudiante,2510,DISEÑO INDUSTRIAL,2049,FACULTAD DE ARTES,2023-02-10 23:26:53,1
5955,password5955,Geovanny,Ortiz,1988-10-11,4523374335,CC,karen52,Profesor,2879,INGENIERÍA DE SISTEMAS Y COMPUTACIÓN,2055,FACULTAD DE INGENIERÍA,2023-02-07 14:12:52,1
5956,password5956,Lizeth,Díaz,1991-06-30,9872536098,CE,kordonez,Estudiante,2509,DISEÑO GRÁFICO,2049,FACULTAD DE ARTES,2020-01-25 23:01:53,1
5957,password5957,Claudia,Méndez,1998-06-11,6042593477,CC,sandrasanchez,Estudiante,2506,ARQUITECTURA,2049,FACULTAD DE ARTES,2019-08-23 07:03:09,1
5958,password5958,Ana,Garzón,2003-12-20,4027263473,CC,alejandraserrano,Estudiante,2879,INGENIERÍA DE SISTEMAS Y COMPUTACIÓN,2055,FACULTAD DE INGENIERÍA,2017-03-09 09:29:15,1
5959,password5959,Rosa,Ortega,2000-07-04,3047909771,CC,forerobrian,Estudiante,2541,INGENIERÍA AGRÍCOLA,2055,FACULTAD DE INGENIERÍA,2022-05-14 08:06:22,1
5960,password5960,Carlos,Restrepo,1998-10-10,6071035192,CC,josecortes,Estudiante,2519,QUÍMICA,2050,FACULTAD DE CIENCIAS,2019-08-26 00:46:04,1
5961,password5961,Manuel,González,1986-02-04,8766222900,CC,ramosjuan,Estudiante,2544,INGENIERÍA ELÉCTRICA,2055,FACULTAD DE INGENIERÍA,2018-09-25 08:31:17,1
5962,password5962,Sandra,Fernández,1988-05-20,2834940477,CC,castromaria,Estudiante,2879,INGENIERÍA DE SISTEMAS Y COMPUTACIÓN,2055,FACULTAD DE INGENIERÍA,2022-12-01 01:27:03,1
5963,password5963,Ángela,Carmona,1990-02-03,7071468998,CC,oprada,Estudiante,2517,GEOLOGÍA,2050,FACULTAD DE CIENCIAS,2023-01-26 19:11:16,1
5964,password5964,Luis,Medina,1994-09-17,7099914387,CC,diegosuarez,Profesor,2879,INGENIERÍA DE SISTEMAS Y COMPUTACIÓN,2055,FACULTAD DE INGENIERÍA,2016-11-12 05:49:28,1
5965,password5965,Edwin,Tovar,1985-10-24,4384297438,CE,ccruz,Profesor,2506,ARQUITECTURA,2049,FACULTAD DE ARTES,2016-07-15 12:00:41,1
5966,password5966,Alba,Ardila,1999-12-23,5460029492,CC,mariaescobar,Estudiante,2542,INGENIERÍA CIVIL,2055,FACULTAD DE INGENIERÍA,2017-06-28 14:23:50,1
5967,password5967,Felipe,Caballero,1992-02-05,8372632121,CC,rafael88,Estudiante,2512,MÚSICA INSTRUMENTAL,2049,FACULTAD DE ARTES,2021-02-05 16:00:20,1
